longitude,latitude,ID
-87.77338847301822,41.93939681795865,I7021
-87.60477382638187,41.649598070242796,I7022
-87.61932785294886,41.734672948451625,I7023
-87.52980217193807,41.70825258259964,I7024
-87.73139705547598,41.915766894715354,I7025
-87.66322100827342,41.98605110170698,I7026
-87.64688026560144,41.72221334495417,I7027
-87.6174359670373,41.65181744334201,I7028
-87.64131444013137,41.942272330844325,I7029
-87.73980714395016,41.9110489592941,I7030
-87.61455978249023,41.73775627808089,I7031
-87.72720363612436,41.95203251201239,I7032
-87.74590235949265,41.990860473458184,I7033
-87.66651540016223,41.95007173595137,I7034
-87.78175169786542,41.922440242642715,I7035
-87.72413404773447,41.77681866106906,I7036
-87.79652689007627,41.79456737211384,I7037
-87.90113746928543,41.993154035214005,I7038
-87.5575609019653,41.74083523806101,I7039
-87.67071949906232,41.99287892159779,I7040
-87.71573831291133,41.79516053401073,I7041
-87.75683974759971,41.77748959851832,I7042
-87.7224155185587,41.86802484273171,I7043
-87.64396557858122,41.86464256264277,I7044
-87.6089276093145,41.68403241127027,I7045
-87.6465609335147,41.876542764127485,I7046
-87.68013992237911,41.82946063822413,I7047
-87.69489918547895,41.74357155913072,I7048
-87.89780439118495,41.97116269772552,I7049
-87.76891180400723,41.79076914557825,I7050
-87.66667494593939,41.9070023948821,I7051
-87.73898811461719,41.75102170030543,I7052
-87.58480549804514,41.751499393502904,I7053
-87.620588362231,41.79655789623758,I7054
-87.71359934199728,41.823367781321544,I7055
-87.61738317341096,41.72001494125375,I7056
-87.65946096164305,41.73750653126087,I7057
-87.77719016026124,41.96559278912276,I7058
-87.70527076089036,41.829182039091485,I7059
-87.63535344374259,41.77048065193034,I7060
-87.66389087463263,41.844086241164625,I7061
-87.69506767433667,41.86923432699778,I7062
-87.54520600204016,41.66669789368754,I7063
-87.65992834376044,41.687488755628294,I7064
-87.68926199567262,41.97875569200785,I7065
-87.68072402115038,41.71698048620535,I7066
-87.58047249975736,41.76074061417926,I7067
-87.54378277885152,41.681257842746895,I7068
-87.64481885197404,41.73666333397583,I7069
-87.6321468428317,41.92958036809019,I7070
-87.74688282459562,41.93791453472634,I7071
-87.5643171171596,41.739034028585664,I7072
-87.67553752961655,41.79457360879869,I7073
-87.71071445536585,41.96190176392476,I7074
-87.72971057949543,41.85432690777485,I7075
-87.90136649598644,41.98133186746224,I7076
-87.74398867847006,41.96576994828039,I7077
-87.65876464867802,41.67167524082841,I7078
-87.69699212648015,41.907521065782,I7079
-87.74787553269942,41.80121565039465,I7080
-87.77347551805802,41.871065919832375,I7081
-87.68205416588671,41.80570939411236,I7082
-87.62320033789194,41.7454991151173,I7083
-87.89736382800355,41.98657384796568,I7084
-87.6068011564149,41.707427159847406,I7085
-87.78568430979611,41.99090586552401,I7086
-87.78035434018419,41.99452389343256,I7087
-87.7345751231038,41.93919146403515,I7088
-87.71728594221176,41.868090502491654,I7089
-87.68284830986121,41.750137718110736,I7090
-87.66871452235222,41.85957804419434,I7091
-87.70716250297092,41.84266303947249,I7092
-87.63489052372012,41.8844646996062,I7093
-87.71673673186311,41.90981872287533,I7094
-87.79609761838049,41.912574867855525,I7095
-87.78519806641991,41.993371172998735,I7096
-87.64399266110554,41.85830654962916,I7097
-87.70950211051019,41.78720270507309,I7098
-87.67628300757862,41.777043489698436,I7099
-87.58289488728434,41.75333905167039,I7100
-87.63898578329366,41.72517244354454,I7101
-87.6277131667132,41.714374086519,I7102
-87.83809906206403,41.98475068102378,I7103
-87.72424584021815,41.92173561221639,I7104
-87.53048142647062,41.708237817595375,I7105
-87.66225339485358,41.92955213541761,I7106
-87.62046823458675,41.718142698766606,I7107
-87.76545308255744,41.91993188975213,I7108
-87.62230504301102,41.894992151552096,I7109
-87.7165401650476,41.952115843237074,I7110
-87.89730898997561,41.982293331768965,I7111
-87.72863951235777,41.81330039604165,I7112
-87.63531989418169,41.89237205596909,I7113
-87.66440370630528,41.894299381996596,I7114
-87.82902044569542,41.98531578841847,I7115
-87.74789302951933,41.97091070770177,I7116
-87.6298617089041,41.87052002385329,I7117
-87.71727223245955,41.801510547343106,I7118
-87.58771491071023,41.77150142868196,I7119
-87.68645207734728,41.74761494410609,I7120
-87.70373588093831,41.88420843803232,I7121
-87.61001742556914,41.88650504305057,I7122
-87.75765671178614,41.87291316099781,I7123
-87.7544630673005,41.89854895546325,I7124
-87.80666183424039,41.950736865899536,I7125
-87.81034166970869,41.99489267142562,I7126
-87.75865997170143,41.94781120988976,I7127
-87.66193351431386,41.73915625549317,I7128
-87.66075843347001,41.87615809867199,I7129
-87.63152061731552,41.70980611391215,I7130
-87.77406509150669,41.9121963153825,I7131
-87.93850028441624,41.97643658437803,I7132
-87.79317698275813,41.99732056390248,I7133
-87.67618089960415,41.96795674704473,I7134
-87.71538194402237,41.77796636018473,I7135
-87.5889129908035,41.760564672571576,I7136
-87.73807351366874,41.97711095437746,I7137
-87.71299401862086,41.765143297083306,I7138
-87.69316800789719,41.93577822173514,I7139
-87.71998985030785,41.86211947894319,I7140
-87.71586830009211,41.99729394418051,I7141
-87.53711722342439,41.714397208785,I7142
-87.66423041664653,41.72297078809547,I7143
-87.77083771211733,41.91797697222765,I7144
-87.72478539314875,41.80419270758254,I7145
-87.59398529995536,41.81137247436266,I7146
-87.67815211823513,41.9432186876729,I7147
-87.69749853546756,41.97856780236341,I7148
-87.73388585785838,41.73891516330252,I7149
-87.70690599251832,41.97465233247639,I7150
-87.77471637721858,42.002960263718236,I7151
-87.64434723875947,41.86640900502063,I7152
-87.65806504677819,41.94532929556334,I7153
-87.66351369262347,41.79940559452461,I7154
-87.6321396720919,41.71979013300298,I7155
-87.64516999287333,41.84235678181646,I7156
-87.8926179281317,41.97040482314145,I7157
-87.66447422025615,41.743396221409796,I7158
-87.66410211495472,41.957364575720185,I7159
-87.65774576300865,41.67786693294716,I7160
-87.71014693955767,41.680641208176645,I7161
-87.91039977057602,41.98493346695191,I7162
-87.65490454206615,41.98370007547823,I7163
-87.55953499470974,41.69554050647893,I7164
-87.57788949371687,41.760677344812756,I7165
-87.66589473871927,41.856897544890636,I7166
-87.64042784994099,41.84449540820919,I7167
-87.52985938544295,41.70830621799575,I7168
-87.83585936367398,41.985701474221045,I7169
-87.66176907393405,41.925241795688656,I7170
-87.81674864631954,41.99228804730135,I7171
-87.68069173105044,41.89076195685548,I7172
-87.60058605300884,41.81479986370008,I7173
-87.77996859657533,42.011733028529896,I7174
-87.61760856147936,41.836590117931856,I7175
-87.70172676676513,41.74616140118025,I7176
-87.73530635481839,41.789567444651325,I7177
-87.59524335902388,41.769439378222096,I7178
-87.66743018627899,41.95164430197285,I7179
-87.56502401215575,41.751983340432695,I7180
-87.69021239741028,42.01598221505972,I7181
-87.74719069326623,41.77651152468424,I7182
-87.5804972791774,41.76190142769283,I7183
-87.71622585251933,41.751350921172744,I7184
-87.69216638243076,41.928756785302475,I7185
-87.83616377145657,41.97570520600255,I7186
-87.73372304884728,41.86568326831264,I7187
-87.80007318643152,41.787498787600995,I7188
-87.72090008676348,41.88299973785568,I7189
-87.76534164322099,41.9763613570058,I7190
-87.65944836676506,41.823216649868534,I7191
-87.60464580773966,41.791355388181394,I7192
-87.63685171349684,41.7554059572391,I7193
-87.69559263793121,41.81353398445582,I7194
-87.90629603612614,41.98866625960542,I7195
-87.74833677188228,41.96802000614916,I7196
-87.65151998255378,41.75853031891869,I7197
-87.61737025380644,41.7944546554843,I7198
-87.6759607680666,42.015705762205286,I7199
-87.54920796863868,41.748996391460146,I7200
-87.55867407027259,41.666178767359774,I7201
-87.5648245156488,41.73854218603628,I7202
-87.84984208168484,41.984155368023174,I7203
-87.79247026605087,41.909057462088185,I7204
-87.58476249664214,41.65992838040147,I7205
-87.62397786758734,41.88840621730693,I7206
-87.61391958905189,41.887512296754416,I7207
-87.8139510785335,42.00322258414371,I7208
-87.66781285890073,41.9156027489672,I7209
-87.69488117743862,42.00220853868245,I7210
-87.71205334713854,41.73776296327999,I7211
-87.72159995403449,41.73976506442533,I7212
-87.80063646700069,41.92020125155047,I7213
-87.6961883596479,41.979487662056854,I7214
-87.6254349540137,41.893968944994384,I7215
-87.7410540086331,41.968099643846244,I7216
-87.58917068801996,41.72872264432367,I7217
-87.68684051575465,41.85935058768482,I7218
-87.67308316465588,41.726542170395646,I7219
-87.69586477075407,41.873795575672915,I7220
-87.56217468560243,41.714088681999314,I7221
-87.73484098472741,41.77415757667801,I7222
-87.63967870995498,41.77732065188525,I7223
-87.66997417458289,41.98949826766388,I7224
-87.71692199955437,41.96479249552016,I7225
-87.5687490806837,41.75569580522812,I7226
-87.6864134766275,41.92414976830322,I7227
-87.7511765654853,41.865801519664366,I7228
-87.63418299678463,41.895901326459054,I7229
-87.69643887867107,41.831970763170695,I7230
-87.64649816457128,41.68138766234562,I7231
-87.748437980943,41.94337064202378,I7232
-87.65795876534395,41.727069862186774,I7233
-87.6729256454437,41.74137134773488,I7234
-87.71214916227059,41.92616807096761,I7235
-87.66076070339051,41.67937106506887,I7236
-87.62945287409498,41.86658004556281,I7237
-87.65915657355688,41.82171853700762,I7238
-87.82479805472657,41.94530901067641,I7239
-87.65336912011766,41.960336034028074,I7240
-87.91000998926357,41.95262146682568,I7241
-87.68298503542948,41.890317282132656,I7242
-87.62583560508911,41.8680840553989,I7243
-87.53772040414273,41.70821456675223,I7244
-87.63784047592709,41.70240779576069,I7245
-87.61694988781923,41.727326492850175,I7246
-87.78188571850758,41.959583964372285,I7247
-87.88953616112447,41.99704320242135,I7248
-87.77558452364009,41.77688583453538,I7249
-87.67453337081118,41.946915499119285,I7250
-87.76082040329989,41.871144275042724,I7251
-87.63130778296299,41.899022875552305,I7252
-87.6403086100747,41.92531914880948,I7253
-87.59524899131364,41.72766658388516,I7254
-87.75685726410018,41.778148390181194,I7255
-87.80009883612257,41.99200211672417,I7256
-87.74954501966435,41.995137240819254,I7257
-87.68178705266644,41.71195113963611,I7258
-87.60790684044153,41.86649709693229,I7259
-87.76823531988208,41.918973859642215,I7260
-87.67109615012251,41.90445258612525,I7261
-87.64697107307904,41.90908512278116,I7262
-87.70231114354557,41.92447970775708,I7263
-87.77613292940462,41.97746359027902,I7264
-87.56205954831849,41.70576058998371,I7265
-87.68694763056868,41.872062320753756,I7266
-87.64236218020676,41.69170828557067,I7267
-87.70421904210663,42.001127000374574,I7268
-87.80628017014217,41.94163999396728,I7269
-87.6506142876081,41.81632582100869,I7270
-87.6351504255379,41.8759436320316,I7271
-87.88957410513406,41.97496939817199,I7272
-87.67741841684884,41.955114922628574,I7273
-87.73529156074291,41.94861387349667,I7274
-87.67245938213101,41.69192222431043,I7275
-87.65965515095509,41.907754906652556,I7276
-87.71726680936622,41.99728720236121,I7277
-87.72493389230902,41.78045129490873,I7278
-87.59354060645971,41.72107353894074,I7279
-87.62678656236112,41.86742213393307,I7280
-87.78654881795802,41.95267519662642,I7281
-87.62937439454295,41.90057972975014,I7282
-87.71007984758484,41.76196847470652,I7283
-87.71167555591303,41.752398506639715,I7284
-87.6999907585253,41.96669520350634,I7285
-87.68386473862752,41.87739502626166,I7286
-87.68805043274764,41.76826044042008,I7287
-87.67510092131606,41.961507575220274,I7288
-87.63028109322855,41.923346245909045,I7289
-87.72500466319667,41.900325473806404,I7290
-87.70375379773222,42.01833081568402,I7291
-87.66196124911255,41.75609840013828,I7292
-87.62630935631175,41.77058644135524,I7293
-87.70774380123275,41.76577563228495,I7294
-87.5646475411633,41.718089626908615,I7295
-87.78075590459349,41.97566287708827,I7296
-87.77643519096098,41.779239542483474,I7297
-87.6626438117453,41.86599590533211,I7298
-87.64458418198501,41.83988945704303,I7299
-87.65845810746386,41.896211724662976,I7300
-87.73712264684413,41.86052223989586,I7301
-87.68276549739271,41.793450054443156,I7302
-87.73121746791908,41.81158966954367,I7303
-87.59238749652602,41.76958016731072,I7304
-87.72913716984141,41.95077566822861,I7305
-87.78952921352501,41.93625219378746,I7306
-87.63496014837656,41.73087090967408,I7307
-87.6265979792848,41.82735510233082,I7308
-87.62720821700005,41.82917116537543,I7309
-87.69625261766745,42.004913599301105,I7310
-87.77348667777619,41.94945014699634,I7311
-87.73851929055087,41.74513229418236,I7312
-87.65004660556082,41.68497684317204,I7313
-87.73726290927503,41.7492277812715,I7314
-87.68966070209778,41.874041825122994,I7315
-87.64481975212462,41.85819549796986,I7316
-87.77451116121584,41.792822129179555,I7317
-87.66255993816895,41.80954644617374,I7318
-87.79271616812981,41.97592592726111,I7319
-87.89633508652305,41.985463691674454,I7320
-87.78744269434686,41.779550500915,I7321
-87.67686386000322,41.8690957927493,I7322
-87.7077650967557,41.839005797941425,I7323
-87.69318510157538,41.8374408578112,I7324
-87.67805470724895,41.85672670357098,I7325
-87.78466463350179,41.78862729137306,I7326
-87.67213650150012,42.00658078287535,I7327
-87.64266475295986,41.77434815193763,I7328
-87.8297607801979,41.937684362673174,I7329
-87.68656673996067,41.746402443029666,I7330
-87.699096152913,41.73891061936452,I7331
-87.63730577624858,41.72729593980871,I7332
-87.65917426942454,41.7622500501568,I7333
-87.71765730747826,41.94805377283058,I7334
-87.63473049190381,41.89819520448818,I7335
-87.71256428745062,41.886333058034154,I7336
-87.7176997359705,41.9922590805839,I7337
-87.81884399743734,41.94523778788533,I7338
-87.55636390543853,41.757688800544244,I7339
-87.78085024717188,41.93655739895194,I7340
-87.81508716881179,41.9343402199274,I7341
-87.74793817179456,41.86585094189149,I7342
-87.71420400475267,41.78425003833407,I7343
-87.7932928247495,41.989087742700285,I7344
-87.7581886682408,41.914619005568696,I7345
-87.91307561045018,41.98249929611395,I7346
-87.74121993543993,41.79304486949642,I7347
-87.7754269894362,41.991495697734564,I7348
-87.64443612623326,41.86904023325656,I7349
-87.66358137590687,41.85421083742625,I7350
-87.69845746983147,41.936653797655254,I7351
-87.70831906185047,41.879628217289714,I7352
-87.64961118726617,41.69026615346725,I7353
-87.59701799059955,41.73128700494052,I7354
-87.7398160788864,41.960616930298066,I7355
-87.84429899729572,41.98097964675817,I7356
-87.64091418177007,41.81806944276964,I7357
-87.77298769453455,41.86783931811368,I7358
-87.64768328979241,41.88451535694294,I7359
-87.7099001657467,41.931583455985624,I7360
-87.68863180942087,41.95957652850285,I7361
-87.76287322781383,42.00196548895946,I7362
-87.82008249162705,41.937868413292854,I7363
-87.71668331121653,41.74866804171922,I7364
-87.68496417344949,41.807517783282435,I7365
-87.60479070465887,41.653100381740494,I7366
-87.88198729243466,41.975206343616755,I7367
-87.64125020741845,41.94789735676671,I7368
-87.82639484947401,41.9394368420655,I7369
-87.75556498033765,41.77573953899274,I7370
-87.60154009013226,41.6771488268664,I7371
-87.7001442166634,41.882857730674566,I7372
-87.7517073755999,41.93663898627743,I7373
-87.78041718859332,41.98505827105755,I7374
-87.64423924018662,41.93552282719516,I7375
-87.64565030830815,41.76571846456623,I7376
-87.64752088962199,41.87435665888112,I7377
-87.7074807731373,41.922048329969755,I7378
-87.62209782444978,41.69888706032723,I7379
-87.73761707191008,41.95172118415835,I7380
-87.71938619900341,41.74706059291938,I7381
-87.7626493704733,41.91439779161937,I7382
-87.53866889606083,41.652370807322406,I7383
-87.76449816442185,42.00382695720903,I7384
-87.73602174297294,41.86094623090069,I7385
-87.66978454620545,41.982270848052686,I7386
-87.68885408847714,42.01697399167087,I7387
-87.68714785343305,41.81703243631527,I7388
-87.69511032224575,41.83741122697473,I7389
-87.7055335789363,41.902800508604784,I7390
-87.6055594061844,41.70378221211942,I7391
-87.73291505115479,41.87744543826702,I7392
-87.63858063841231,41.91075418710148,I7393
-87.8151239054135,42.01640539709532,I7394
-87.65003567400203,41.96620349761799,I7395
-87.60419006343248,41.829282079389486,I7396
-87.68430109929909,41.69359610674391,I7397
-87.7261663230276,41.89808105289167,I7398
-87.64777078553777,41.80140553010668,I7399
-87.65769290584902,41.885489985080795,I7400
-87.7963324958661,41.95355089952826,I7401
-87.64879977898882,41.8190644428576,I7402
-87.71306850708633,41.871788525227366,I7403
-87.58710971286818,41.74788768384091,I7404
-87.67589968565231,41.898320436112506,I7405
-87.69271305995906,41.885507799507266,I7406
-87.67890605980891,41.88582809560467,I7407
-87.6682213368724,41.71568181797695,I7408
-87.70710428470619,41.9119395037963,I7409
-87.6949662388862,42.0084637362793,I7410
-87.73136886354827,41.7807465797262,I7411
-87.6636564318845,41.92073666427604,I7412
-87.68693865935006,42.00995924042992,I7413
-87.70995756208741,41.82251367983275,I7414
-87.74935056282592,41.81060129169176,I7415
-87.72044056474563,41.754661034387325,I7416
-87.63886149022795,41.725174381637046,I7417
-87.60813993432254,41.70033580973063,I7418
-87.70720746736183,41.9214484569138,I7419
-87.8019901968136,41.9332582110621,I7420
-87.80268931220463,41.99452745464178,I7421
-87.7988496787961,41.98267671879302,I7422
-87.62076580378042,41.754661940539165,I7423
-87.63313881920898,41.66758818958446,I7424
-87.7141204451768,41.86726206949786,I7425
-87.91012869862872,41.98383989438299,I7426
-87.73500363699587,41.779755615527996,I7427
-87.69945098578518,41.84821943115693,I7428
-87.74411900962,41.930845994057755,I7429
-87.68591748865032,42.00878676419748,I7430
-87.64599627696401,41.88264048961592,I7431
-87.74679525754523,41.91236226728285,I7432
-87.75113978936102,41.872019987037035,I7433
-87.76035253393503,41.88890030886652,I7434
-87.55745961649676,41.75003159218574,I7435
-87.70060737128331,41.78629171044769,I7436
-87.7839898959667,41.988596080215835,I7437
-87.65140111783127,41.92637910828106,I7438
-87.72891943049453,41.88200503501838,I7439
-87.68788552577531,41.87644640964631,I7440
-87.73590751694854,41.776682454244025,I7441
-87.89807901229113,41.95452358646322,I7442
-87.54789319489726,41.7319433436861,I7443
-87.75204915739342,41.90025707823442,I7444
-87.6033162921556,41.78954588758988,I7445
-87.61871714479803,41.67534582100163,I7446
-87.7106428447044,41.86951208988482,I7447
-87.62592034112855,41.776419128146664,I7448
-87.73166872306287,41.75041676883774,I7449
-87.73146398489263,41.819058821680585,I7450
-87.59635210561471,41.66823937909331,I7451
-87.76321702717765,41.97702679980485,I7452
-87.71774648343995,41.86243583117402,I7453
-87.72590953242113,41.942752311440465,I7454
-87.66123666077098,41.862438782888916,I7455
-87.57235221940049,41.753040423264586,I7456
-87.69321364114452,41.876740147671846,I7457
-87.58686790921604,41.7423608999252,I7458
-87.77436483050681,41.87192103854946,I7459
-87.71857886575086,41.80442988575592,I7460
-87.66750386101654,41.83231498279452,I7461
-87.6715753026061,41.82878010237549,I7462
-87.61446482395526,41.81847316741692,I7463
-87.63924377590557,41.7089231542281,I7464
-87.63088419534998,41.83286318031395,I7465
-87.79985113629627,41.77914179126335,I7466
-87.68200169156725,41.718913779375676,I7467
-87.81179878454726,41.93798097003222,I7468
-87.80509918902025,41.995966838840324,I7469
-87.72373097147582,41.7688583368306,I7470
-87.67204311914983,41.89159918350519,I7471
-87.7157154673213,41.691335487594465,I7472
-87.72596143548621,41.897197457126055,I7473
-87.54837959596946,41.654201744949894,I7474
-87.72767629841793,41.947276432299894,I7475
-87.74065911507229,41.974877185018734,I7476
-87.70036830773981,41.900467122663,I7477
-87.72479637638158,41.90808938474298,I7478
-87.79316588533219,41.943698655401114,I7479
-87.71182608702959,41.69586940057583,I7480
-87.90889434073569,42.00498063307724,I7481
-87.80174664705498,41.9779106710948,I7482
-87.77181577441507,41.90479457125836,I7483
-87.77758080338997,41.9329448555937,I7484
-87.7521353323619,41.92874035814004,I7485
-87.67677379611236,41.68415260092496,I7486
-87.76579049963134,41.90591242574367,I7487
-87.71728338737292,41.8462688386858,I7488
-87.67899244467705,42.00003254809288,I7489
-87.62980834966818,41.82139741921056,I7490
-87.807960671794,42.018932244942896,I7491
-87.65713561635913,41.78291905286797,I7492
-87.63698275991628,41.878993076960604,I7493
-87.70551437945295,41.951777988033,I7494
-87.59865537935917,41.81894132472354,I7495
-87.7235403714157,41.80637119877131,I7496
-87.71600658516235,41.80064566097281,I7497
-87.68391648431037,41.87579147831527,I7498
-87.70620456652571,41.93827506201038,I7499
-87.67189254865642,41.7210822403143,I7500
-87.68336215015825,41.68269299502343,I7501
-87.6434582254606,41.95019257617937,I7502
-87.70458580729651,42.012869275840316,I7503
-87.60380568748137,41.80527365511707,I7504
-87.65861007655613,41.751263742044976,I7505
-87.66840618772072,41.9124429857154,I7506
-87.64317070435523,41.71984920200914,I7507
-87.68181661886693,41.802424191803254,I7508
-87.61672128787008,41.7279590232038,I7509
-87.6848430777521,41.91250468611179,I7510
-87.7090613992319,41.85668601365163,I7511
-87.7541555615226,41.89131855641048,I7512
-87.66030428235084,41.75424347996018,I7513
-87.70650694406982,41.94267398790325,I7514
-87.63088443840742,41.67175997690266,I7515
-87.70234394520739,41.92588153768428,I7516
-87.62024916341444,41.77067457480952,I7517
-87.59584299934248,41.69748468210067,I7518
-87.60532023879912,41.755804378514995,I7519
-87.69393028527921,41.880123719475826,I7520
-87.6811990010922,41.69317442761738,I7521
-87.65669352844503,41.89218364700977,I7522
-87.56687655905708,41.720465398338675,I7523
-87.64041904548121,41.70746453835462,I7524
-87.68435944961158,41.80526754380697,I7525
-87.73723574111811,41.87603205388935,I7526
-87.68271735099907,41.92353847735682,I7527
-87.58042346335476,41.794065372624004,I7528
-87.71744625838213,41.95252565210064,I7529
-87.76443696890333,41.98114110211715,I7530
-87.63638297391587,41.8454596360419,I7531
-87.6500543580129,41.89737386753667,I7532
-87.66763600031548,41.82317764722203,I7533
-87.73698056415381,41.83857716808897,I7534
-87.62551505125398,41.771633055850984,I7535
-87.80135676675118,41.950840769102896,I7536
-87.63047999901002,41.793378153252,I7537
-87.64374063599469,41.679194979282876,I7538
-87.54560036597569,41.72785959287576,I7539
-87.73188111719908,41.79822977349752,I7540
-87.8761087011404,41.9819799024567,I7541
-87.66779726097597,41.82402148880458,I7542
-87.72362790867709,41.94551334032543,I7543
-87.61132850959648,41.75252796709665,I7544
-87.72631510328199,41.924489863303165,I7545
-87.67816297235267,41.93359950118106,I7546
-87.81073519458793,41.94665498153075,I7547
-87.66591805077933,41.77216778811491,I7548
-87.66386912278153,41.804975144460855,I7549
-87.63773853108974,41.78985883957758,I7550
-87.57633716370589,41.774023668034026,I7551
-87.77445541056042,41.952138279949125,I7552
-87.64858089534358,41.920173382995344,I7553
-87.72090127954893,41.88450892864105,I7554
-87.62373711413179,41.72199670663519,I7555
-87.71007804957864,41.76187832212699,I7556
-87.66093052234278,41.900888691707515,I7557
-87.70189333810616,41.87573010061038,I7558
-87.58398872474085,41.79690015406534,I7559
-87.66081389545717,41.97541449003143,I7560
-87.65405813570044,41.90539916267405,I7561
-87.66920625194295,41.76485118000369,I7562
-87.69989145824543,42.0120616380685,I7563
-87.71428771183919,41.823194963574174,I7564
-87.66344199909159,41.7967142195546,I7565
-87.76933217830876,41.9943759134172,I7566
-87.57642816622382,41.78357762514798,I7567
-87.64402131873477,41.84525867044887,I7568
-87.6583627282323,41.92250553365788,I7569
-87.58152657711831,41.65216145062055,I7570
-87.64124582317187,41.89890874589612,I7571
-87.62166624351661,41.76447975593333,I7572
-87.6617818964584,41.701475315766324,I7573
-87.54515420403331,41.719188673493484,I7574
-87.73039666848824,41.86902945558463,I7575
-87.71644684018403,41.85972536134319,I7576
-87.63698604755106,41.895556218404266,I7577
-87.76239350256326,41.96145484743993,I7578
-87.70248184701306,41.886467791523714,I7579
-87.67901970450829,41.96298851135382,I7580
-87.60091552673495,41.82253982567191,I7581
-87.59106427721086,41.76885023389325,I7582
-87.64609382168602,41.91769726261536,I7583
-87.71612970256649,41.93801174101359,I7584
-87.74758234458122,41.96208822205411,I7585
-87.73432287019888,41.79795918169396,I7586
-87.68454973057642,41.903061609897925,I7587
-87.56559739279689,41.6737403094482,I7588
-87.5316625932655,41.695406634477024,I7589
-87.66917990746572,41.78668867736766,I7590
-87.64962507658257,41.8566899688514,I7591
-87.72347549565215,41.8895277520254,I7592
-87.64696101532373,41.741485249576485,I7593
-87.62897347755755,41.696159412605944,I7594
-87.75866152968759,41.999847268615426,I7595
-87.65355089535812,41.89438976532591,I7596
-87.75259584286941,41.93875432661062,I7597
-87.55441991181439,41.656841555421614,I7598
-87.64709589295755,41.6874998493551,I7599
-87.65797726908102,41.72772711328357,I7600
-87.7952042687416,41.97252680044806,I7601
-87.5460526048052,41.65367912733637,I7602
-87.59166613435717,41.8090468357613,I7603
-87.66725960355808,42.02223407187104,I7604
-87.74977437467949,41.947005984889174,I7605
-87.85827778778365,41.95813392987343,I7606
-87.76954786947694,41.94401860091626,I7607
-87.63906870871693,41.74665309381461,I7608
-87.69203771634493,41.90675734822939,I7609
-87.620783255207,41.85861357645116,I7610
-87.73828222201463,41.98221802969666,I7611
-87.56994498749943,41.77240669565087,I7612
-87.71126474455069,41.7715411152681,I7613
-87.84095889951331,41.98398792149346,I7614
-87.59341352934317,41.654157036625485,I7615
-87.63715503663092,41.747087995073166,I7616
-87.78455145791821,41.799655236747,I7617
-87.62763721700239,41.695264302340036,I7618
-87.60122663820633,41.675311174642175,I7619
-87.67706485987107,41.743829231573415,I7620
-87.70253236903676,41.9324326223023,I7621
-87.65955505735421,41.704917040272605,I7622
-87.72788771474069,41.8114801668826,I7623
-87.62248431808172,41.84270653420652,I7624
-87.91259003222615,41.97923608305469,I7625
-87.72793827018921,41.84950658825666,I7626
-87.70813557228577,41.76430242231631,I7627
-87.62344326801166,41.838398593096464,I7628
-87.55532009154813,41.66466840820424,I7629
-87.6411633995593,41.88093986528861,I7630
-87.68225334816783,41.67728869234,I7631
-87.62461517998753,41.66392170519661,I7632
-87.73787821765967,41.879203130098205,I7633
-87.89249336547965,41.98399623843055,I7634
-87.71969144103447,41.87122328141787,I7635
-87.64345914566196,41.822376226662335,I7636
-87.69433007593906,41.99584574933648,I7637
-87.7633295315083,41.78769870704214,I7638
-87.7102888868599,41.75241943839526,I7639
-87.81499964704815,41.945108588165525,I7640
-87.63103384135644,41.88800941412632,I7641
-87.83548088549594,41.953321735444554,I7642
-87.63085950626453,41.77997701046018,I7643
-87.72144385808159,41.813394869636205,I7644
-87.82881705032537,41.93889483700604,I7645
-87.74563426437182,41.87025699767391,I7646
-87.7236585605166,41.94392946305046,I7647
-87.6097243903763,41.700065077673806,I7648
-87.80360212264469,41.99996871686471,I7649
-87.70448080144592,42.01063780217484,I7650
-87.63177436742177,41.66521043704991,I7651
-87.77103664721058,41.79626432014059,I7652
-87.76581633820551,41.7888254675991,I7653
-87.7695359536416,41.889006705981124,I7654
-87.71105356898106,41.75605528385289,I7655
-87.66598336123107,41.800891229036004,I7656
-87.58258352000468,41.65261592300833,I7657
-87.65281198969654,41.691322042212896,I7658
-87.59402468804603,41.81580594332407,I7659
-87.66014706866667,41.870585796880746,I7660
-87.65453827362155,41.900537768553725,I7661
-87.61499359491012,41.80296984438475,I7662
-87.72163858604569,41.92819660316936,I7663
-87.63074942034105,41.91119313314493,I7664
-87.64168858632753,41.82715864595456,I7665
-87.62562227858116,41.69704385176565,I7666
-87.68972753871061,41.82262578129618,I7667
-87.66073054647742,41.67572469315456,I7668
-87.77961582206656,41.93119529584239,I7669
-87.58680236812752,41.73157692589047,I7670
-87.80794895385073,42.00335512381187,I7671
-87.64877095005363,41.85924131883905,I7672
-87.72599908664921,41.86707240433961,I7673
-87.6740935454699,41.78644075708237,I7674
-87.66314528789769,41.785925096470855,I7675
-87.63942887177383,41.92859805752802,I7676
-87.79104578407843,41.77886556086634,I7677
-87.72136543123705,41.87258911074368,I7678
-87.67056826926276,42.0045013307916,I7679
-87.75108059001577,41.965166265576435,I7680
-87.55529579754462,41.725723074661154,I7681
-87.756474668654,41.88543261722414,I7682
-87.77981523851008,41.78504377173315,I7683
-87.58491739390085,41.71901270033449,I7684
-87.65123234400023,41.80878390071039,I7685
-87.67118185284149,41.79031011859761,I7686
